name,dba,license_number,license_type,license_status,contact_name,phone,address,city,state,zip,county,region,business_purpose,see_category,operational_status,issued_date,expiration_date
"Ravenscourt LLC","","OCM-MICR-25-000289","Adult-Use Microbusiness License","Active","John Gilstrap","","","","NY","","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Non-Operational","2025-07-30T00:00:00.000","2027-07-30T00:00:00.000"
"Hidden City Farms, LLC","","OCM-MICR-25-000290","Adult-Use Microbusiness License","Active","Micci Weiss","","","","NY","","Westchester","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing","Women-Owned Business, Minority-Owned Business","Non-Operational","2025-08-04T00:00:00.000","2027-08-04T00:00:00.000"
"Hidden City Farms, LLC","","OCM-MICR-25-000290","Adult-Use Microbusiness License","Active","Micci Weiss","","1064 Saw Mill River Rd","Yonkers","NY","10710","Westchester","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Non-Operational","2025-08-04T00:00:00.000","2027-08-04T00:00:00.000"
"1399 Delta Inc","","OCM-MICR-25-000291","Adult-Use Microbusiness License","Active","Yousef Mugrabi","","","","NY","","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-08-05T00:00:00.000","2027-08-05T00:00:00.000"
"Bhavana Berries LLC","","OCM-MICR-25-000292","Adult-Use Microbusiness License","Active","James Harley","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Distressed Farmer","Active","2025-08-11T00:00:00.000","2027-08-11T00:00:00.000"
"Dank Nugs LLC","","OCM-MICR-25-000293","Adult-Use Microbusiness License","Active","David Christopher","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-08-13T00:00:00.000","2027-08-13T00:00:00.000"
"Joint Resolution LLC","","OCM-MICR-25-000294","Adult-Use Microbusiness License","Active","Robert Priskie","","5010 US-209","Accord","NY","12404","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-08-14T00:00:00.000","2027-08-14T00:00:00.000"
"Opulent Oasis, LLC","","OCM-MICR-25-000295","Adult-Use Microbusiness License","Active","Randie Paterno","","135 Walling Rd","Warwick","NY","10990","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-09-08T00:00:00.000","2027-09-08T00:00:00.000"
"TW of NY Retail LLC","","OCM-MICR-25-000296","Adult-Use Microbusiness License","Active","Brandon Pollock","","39-49 Allen Blvd","Farmingdale","NY","11735","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-09-11T00:00:00.000","2027-09-11T00:00:00.000"
"A%N LLC","A-N","OCM-MICR-25-000297","Adult-Use Microbusiness License","Active","Emery Watson","","","","NY","","Albany","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Service-Disabled Veteran-Owned Business","Non-Operational","2025-09-15T00:00:00.000","2027-09-15T00:00:00.000"
"Lasting Legacy Cannabis LLC","","OCM-MICR-25-000298","Adult-Use Microbusiness License","Active","Ryan Smith","","2 S Peru St","Plattsburgh","NY","12901","Clinton","North Country","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-10-02T00:00:00.000","2027-10-02T00:00:00.000"
"Electric City Organics LLC","High Lotus Society","OCM-MICR-25-000299","Adult-Use Microbusiness License","Active","Daniel ATTANASIO","","","","NY","","Schenectady","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-10-06T00:00:00.000","2027-10-06T00:00:00.000"
"GRUB BUD LLC","","OCM-MICR-25-000300","Adult-Use Microbusiness License","Active","MICHAEL GERACI","","","","NY","","Schenectady","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Service-Disabled Veteran-Owned Business","Active","2025-10-06T00:00:00.000","2027-10-06T00:00:00.000"
"GRUB BUD LLC","","OCM-MICR-25-000300","Adult-Use Microbusiness License","Active","MICHAEL GERACI","","1708 Broadway","Schenectady","NY","12306","Schenectady","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Active","2025-10-06T00:00:00.000","2027-10-06T00:00:00.000"
"Hydro Grow NY Inc","Cannawave","OCM-MICR-25-000301","Adult-Use Microbusiness License","Active","richard stacey","","","","NY","","Orleans","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-10-06T00:00:00.000","2027-10-06T00:00:00.000"
"Hydro Grow NY Inc","Cannawave","OCM-MICR-25-000301","Adult-Use Microbusiness License","Active","richard stacey","","162 S Main St","Albion","NY","14411","Orleans","Finger Lakes","Adult-Use Retail Sales","","Non-Operational","2025-10-06T00:00:00.000","2027-10-06T00:00:00.000"
"FarmOn! Foundation, INC","","OCM-MICR-25-000302","Adult-Use Microbusiness License","Active","Tessa Williams","","556 Empire Rd","Copake","NY","12516","Columbia","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Non-Operational","2025-10-15T00:00:00.000","2027-10-15T00:00:00.000"
"Adirondack Hemp Company, Inc","","OCM-MICR-25-000303","Adult-Use Microbusiness License","Active","David Brown","","67 Mabb Rd","Stillwater","NY","12170","Saratoga","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-11-13T00:00:00.000","2027-11-13T00:00:00.000"
"Token Heights Cannabis Farm LLC","","OCM-MICR-25-000304","Adult-Use Microbusiness License","Active","Lisa Kapoor","","","","NY","","Washington","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-11-13T00:00:00.000","2027-11-13T00:00:00.000"
"Sparkle Holdings, LLC","","OCM-MICR-25-000305","Adult-Use Microbusiness License","Active","GEORGE STADLER","","","","NY","","Monroe","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-11-13T00:00:00.000","2027-11-13T00:00:00.000"
"Small Batch Projects, LLC","","OCM-MICR-25-000306","Adult-Use Microbusiness License","Active","nicholas festa","","270 Beebe Rd","Afton","NY","13730","Chenango","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-11-14T00:00:00.000","2027-11-14T00:00:00.000"
"Small Batch Projects, LLC","","OCM-MICR-25-000306","Adult-Use Microbusiness License","Amendment Under Review","","","1330 County Rd 39","Bainbridge","NY","13733","","","Adult-Use Retail Sales","","","",""
"Happy Family Farm Micro LLC","","OCM-MICR-25-000307","Adult-Use Microbusiness License","Active","Ashish Patel","","754 Happy Ave","Swan Lake","NY","12783","Sullivan","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-11-17T00:00:00.000","2027-11-17T00:00:00.000"
"Allison Maguire","","OCM-MICR-25-000308","Adult-Use Microbusiness License","Active","Allison Maguire","","12 New St","Saint Johnsville","NY","13452","Montgomery","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-11-19T00:00:00.000","2027-11-19T00:00:00.000"
"RETROZ LLC","","OCM-MICR-25-000309","Adult-Use Microbusiness License","Active","Brandon Hodges","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Active","2025-11-24T00:00:00.000","2027-11-24T00:00:00.000"
"Valencia Ag, LLC","","OCM-MICR-25-000310","Adult-Use Microbusiness License","Active","William Purcell","","","","NY","","Onondaga","Central NY","Adult-Use Cultivation, Adult-Use Distribution","","Non-Operational","2025-12-16T00:00:00.000","2027-12-16T00:00:00.000"
"Southern Tier Hemp, LLC","","OCM-MICR-25-000311","Adult-Use Microbusiness License","Active","Roberto Felipe","","","","NY","","Onondaga","Central NY","Adult-Use Cultivation","","Non-Operational","2025-12-18T00:00:00.000","2027-12-18T00:00:00.000"
"Southern Tier Hemp, LLC","The Melting Pot","OCM-MICR-25-000311","Adult-Use Microbusiness License","Active","Roberto Felipe","","119 Simon Dr","Syracuse","NY","13224","Onondaga","Central NY","Adult-Use Retail Sales","","Non-Operational","2025-12-18T00:00:00.000","2027-12-18T00:00:00.000"
"Niagara Hemp Supply, LLC","","OCM-MICR-25-000312","Adult-Use Microbusiness License","Active","Kari Bullman","","2023 Military Rd","Niagara Falls","NY","14304","Niagara","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-12-18T00:00:00.000","2027-12-18T00:00:00.000"
"Weiss Farms, LLC","","OCM-MICR-25-000313","Adult-Use Microbusiness License","Active","Robert Weiss","","7828 E Eden Rd","Eden","NY","14057","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-12-18T00:00:00.000","2027-12-18T00:00:00.000"
"NYS SCDA LLC","The Infusary","OCM-MICR-25-000314","Adult-Use Microbusiness License","Active","Shaun Marks","","","","NY","","Chemung","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-12-18T00:00:00.000","2027-12-18T00:00:00.000"
"NYS SCDA LLC","Infusary Farms","OCM-MICR-25-000314","Adult-Use Microbusiness License","Active","Shaun Marks","","","","NY","","Chemung","Southern Tier","Adult-Use Cultivation, Adult-Use Processing","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-12-18T00:00:00.000","2027-12-18T00:00:00.000"
"HPS700 NY, LLC","","OCM-MICR-25-000315","Adult-Use Microbusiness License","Active","Cristian Toledo","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Active","2025-12-22T00:00:00.000","2027-12-22T00:00:00.000"
"LFG Distribution, LLC","","OCM-MICR-26-000316","Adult-Use Microbusiness License","Active","Adel Ali","","","","NY","","Richmond","Richmond","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2026-03-09T00:00:00.000","2028-03-09T00:00:00.000"
"Bud Struck LLC","","","Adult-Use Microbusiness License","In-Process","kashan simmons","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Unifi Group LLC","","","Adult-Use Microbusiness License","In-Process","Eli leentjes","","","","NY","","Onondaga","Central NY","Adult-Use Cultivation, Adult-Use Distribution","","Non-Operational","",""
"Ellicottville Tiny Homes, LLC","","","Adult-Use Microbusiness License","In-Process","Gabe Bialkowski","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Michael M Arocho","","","Adult-Use Microbusiness License","In-Process","Michael Arocho","","","","NY","","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"The Maiden, Mother & Crone LLC","The Maiden, Mother & Crone","","Adult-Use Microbusiness License","In-Process","Rita Capozzi","","","","NY","","Niagara","Western NY","Adult-Use Cultivation, Adult-Use Processing","","Non-Operational","",""
"EUPHORIC VAPE LLC","","","Adult-Use Microbusiness License","In-Process","Karolina Chiesa","","112 Brandon Rd","East Syracuse","NY","13057","Onondaga","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","",""
"Knarich Family Farm LLC","","","Adult-Use Microbusiness License","In-Process","Brian Denovio","","","","NY","","Otsego","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Battles Budz LLC","","","Adult-Use Microbusiness License","In-Process","Justin Battles","","333 Franklin St","Buffalo","NY","14202","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","",""
"8 Legacies Inc.","","","Adult-Use Microbusiness License","In-Process","Patricia Higgins","","","","NY","","Bronx","Bronx","Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Chuckleberry Acres LLC","","","Adult-Use Microbusiness License","In-Process","Stanley Moulton","","","","NY","","St Lawrence","North Country","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Team TM, LLC","","","Adult-Use Microbusiness License","In-Process","Tracy Levy","","","","NY","","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Best NY Developments, LLC","","","Adult-Use Microbusiness License","In-Process","Robert Molineaux","","560 Flatbush Ave","Brooklyn","NY","11225","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Retail Sales","","Non-Operational","",""
"Chessworth Farms, LLC","Chessworth Farms","","Adult-Use Microbusiness License","In-Process","Laura Chesser","","1222 Arsenal St","Watertown","NY","13601","Jefferson","North Country","Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","",""
"Velocity Retail INC","","","Adult-Use Microbusiness License","In-Process","Wen-Chen Wu","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Service Women Pro Cannabis CORP.","","","Adult-Use Microbusiness License","In-Process","Bernardita Estrella Moya","","","","NY","","Erie","Western NY","Adult-Use Cultivation","","Non-Operational","",""
"Service Women Pro Cannabis CORP.","","","Adult-Use Microbusiness License","In-Process","Bernardita Estrella Moya","","28 Best Street","Buffalo","NY","14209","Erie","Western NY","Adult-Use Retail Sales","","Non-Operational","",""
"FMH Consulting Inc.","","","Adult-Use Microbusiness License","In-Process","Walter Bonilla","","76 N Summit Blvd","Westhampton","NY","11977","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","",""
"Mane Man LLC","","","Adult-Use Microbusiness License","In-Process","Joel Hilliard","","18 W 125th St","New York","NY","10027","New York","Manhattan","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","",""
"Resinated Gardens LLC","","","Adult-Use Microbusiness License","In-Process","Jeffrey Baxter","","","","NY","","Broome","Southern Tier","Adult-Use Cultivation, Adult-Use Processing","","Non-Operational","",""
"OWT Holdings Incorporated","","","Adult-Use Microbusiness License","In-Process","Jesce Horton","","","","NY","","Cortland","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"orrin a ennis","Mummy's Caribbean Kitchen & Bakery","","Adult-Use Microbusiness License","In-Process","orrin ennis","","","","NY","","Bronx","Bronx","Adult-Use Cultivation, Adult-Use Distribution","","Non-Operational","",""
"Schoharie Valley Hemp LLC","","","Adult-Use Microbusiness License","In-Process","Floyd Guernsey","","149 Bridge St","Schoharie","NY","12157","Schoharie","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","",""
"Emily Kyle Nutrition, LLC","Emily Kyle Nutrition","","Adult-Use Microbusiness License","In-Process","Emily Kyle","","6136 Decker Rd","Livonia","NY","14487","Livingston","Finger Lakes","Adult-Use Cultivation, Adult-Use Retail Sales","","Non-Operational","",""
"Nelson Ave Stable, LLC","Saratoga Hemp","","Adult-Use Microbusiness License","In-Process","Thomas Weille","","","","NY","","Saratoga","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Hollis T Fitch","","","Adult-Use Microbusiness License","In-Process","CJ Segal-Isaacson","","","","NY","","Madison","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
"Pine Island Farms LLC","","","Adult-Use Microbusiness License","In-Process","Mark Rogowski","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Distribution","","Non-Operational","",""
"Pine Island Growers LLC","","","Adult-Use Microbusiness License","In-Process","Mark Rogowski","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Distribution","","Non-Operational","",""
"New Empire C LLC","","","Adult-Use Microbusiness License","In-Process","David Levinson","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","",""
