name,dba,license_number,license_type,license_status,contact_name,phone,address,city,state,zip,county,region,business_purpose,see_category,operational_status,issued_date,expiration_date
"Cannabliss Recreational LLC","","OCM-RETL-24-000091","Adult-Use Retail Dispensary License","Active","Arpi Shah","","217 S Plank Rd","Newburgh","NY","12550","Orange","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-05-13T00:00:00.000","2026-05-13T00:00:00.000"
"JJSK INC.","","OCM-RETL-24-000092","Adult-Use Retail Dispensary License","Active","Sukhvir Singh","","165 S Plank Rd","Newburgh","NY","12550","Orange","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-05-13T00:00:00.000","2026-05-13T00:00:00.000"
"Divine Kinnektion LLC","","OCM-RETL-24-000093","Adult-Use Retail Dispensary License","Active","Daronne Hudson","","2610 Broadway Ave","New York","NY","10025","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority","Active","2024-05-13T00:00:00.000","2026-05-13T00:00:00.000"
"Ashley Capraro LLC","","OCM-RETL-24-000094","Adult-Use Retail Dispensary License","Active","Ashley Capraro","","978 Montauk Hwy","Water Mill","NY","11976","Suffolk","Long Island","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Active","2024-05-13T00:00:00.000","2026-05-13T00:00:00.000"
"Potluck Project LLC","","OCM-RETL-24-000095","Adult-Use Retail Dispensary License","Active","Valencia Turner","","1114 Main Ave","Astoria","NY","11102","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-05-13T00:00:00.000","2026-05-13T00:00:00.000"
"MZDZ Corp","","OCM-RETL-24-000096","Adult-Use Retail Dispensary License","Active","Marilyn Zarabi","","875 Neptune Ave","Brooklyn","NY","11224","Kings","Brooklyn","Adult-Use Retail Sales","","Active","2024-05-13T00:00:00.000","2026-05-13T00:00:00.000"
"atmospheric hues, LLC","White Atmoss","OCM-RETL-24-000097","Adult-Use Retail Dispensary License","Active","Kimberly Sanders-Eachus","","200 Lake St.","Newburgh","NY","12550","Orange","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business","Active","2024-05-13T00:00:00.000","2026-05-13T00:00:00.000"
"Atmospheric Hues LLC","","OCM-RETL-24-000097","Adult-Use Retail Dispensary License","Amendment Under Review","","","200 Lake St","Newburgh","NY","12550","","","Adult-Use Retail Sales","","","",""
"CEBEDE, LLC","","OCM-RETL-24-000098","Adult-Use Retail Dispensary License","Active","Christina Marquez","","24 Washington St","Ellicottville","NY","14731","Cattaraugus","Western NY","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business, Women-Owned Business","Active","2024-05-14T00:00:00.000","2026-05-14T00:00:00.000"
"ZenZest LLC","","OCM-RETL-24-000099","Adult-Use Retail Dispensary License","Active","RINKESH SHETHIYA","","2343 Forest Ave","Staten Island","NY","10303","Richmond","Richmond","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-05-15T00:00:00.000","2026-05-15T00:00:00.000"
"Benjamin E Botach","","OCM-RETL-24-000100","Adult-Use Retail Dispensary License","Active","Elisa Stewart","","35 Chestnut St","Rochester","NY","14604","Monroe","Finger Lakes","Adult-Use Retail Sales","","Non-Operational","2024-05-24T00:00:00.000","2026-05-24T00:00:00.000"
"Spa City Cannabis LLC","","OCM-RETL-24-000101","Adult-Use Retail Dispensary License","Active","Itorye Silver","","75 Weibel Ave","Saratoga Springs","NY","12866","Saratoga","Capital District","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-05-24T00:00:00.000","2026-05-24T00:00:00.000"
"Sparkology NY LLC","","OCM-RETL-24-000102","Adult-Use Retail Dispensary License","Active","Kanan Champaneria","","1870 3rd Ave","New York","NY","10029","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-05-24T00:00:00.000","2026-05-24T00:00:00.000"
"Nitecap LLC","","OCM-RETL-24-000103","Adult-Use Retail Dispensary License","Active","Jill Juliano-Rizzi","","1151 Hylan Blvd","Staten Island","NY","10305","Richmond","Richmond","Adult-Use Retail Sales","Women-Owned Business","Active","2024-05-30T00:00:00.000","2026-05-30T00:00:00.000"
"Bloomlee LLC","Alta Dispensary","OCM-RETL-24-000104","Adult-Use Retail Dispensary License","Active","Vanessa Yee Chan","","52A Kenmare St","New York","NY","10012","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-06-03T00:00:00.000","2026-06-03T00:00:00.000"
"CNBS27 Inc.","","OCM-RETL-24-000105","Adult-Use Retail Dispensary License","Active","Kwangil Yoo","","383 8th Ave","New York","NY","10001","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-06-03T00:00:00.000","2026-06-03T00:00:00.000"
"HEALTHY CHOICE SEAVIEW LLC","","OCM-RETL-24-000106","Adult-Use Retail Dispensary License","Active","GUSTAVO PAULINO","","3858 Broadway retail","New York","NY","10032","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-06-12T00:00:00.000","2026-06-12T00:00:00.000"
"The Hootch LLC","","OCM-RETL-24-000107","Adult-Use Retail Dispensary License","Active","Concepcion Ranocchia","","1662  First  Avenue","New York","NY","10028","New York","Manhattan","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business, Women-Owned Business","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Lisa Birnbaum Personal Training, LLC","","OCM-RETL-24-000108","Adult-Use Retail Dispensary License","Active","Lisa Birnbaum","","125 State St","Rochester","NY","14614","Monroe","Finger Lakes","Adult-Use Retail Sales","Women-Owned Business","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"115 Corner LLC","","OCM-RETL-24-000109","Adult-Use Retail Dispensary License","Active","Isa Brnja","","345 E 115th St","New York","NY","10029","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"October Basics, LLC","","OCM-RETL-24-000110","Adult-Use Retail Dispensary License","Active","Ravinderjit Badhan","","4790 Commercial Dr","New Hartford","NY","13413","Oneida","Mohawk Valley","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Non-Operational","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Herbalwai LLC","","OCM-RETL-24-000111","Adult-Use Retail Dispensary License","Active","David Caspi","","6970 Transit Rd","Amherst","NY","14221","Erie","Western NY","Adult-Use Retail Sales","","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Plant Meets Public LLC","","OCM-RETL-24-000112","Adult-Use Retail Dispensary License","Active","Melissa Gibson","","17 Tinker St","Woodstock","NY","12498","Ulster","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"URBAN HERB LLC","","OCM-RETL-24-000113","Adult-Use Retail Dispensary License","Active","SUKHWINDER ATWAL","","440 Niagara Falls Blvd","Tonawanda","NY","14222","Erie","Western NY","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"960 bloomingdale road LLC","","OCM-RETL-24-000114","Adult-Use Retail Dispensary License","Active","michael zaccari","","2059 Richmond Ave","Staten Island","NY","10314","Richmond","Richmond","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Parra's Enterprises, LLC","Satisfied Mind","OCM-RETL-24-000115","Adult-Use Retail Dispensary License","Active","James Parra","","31 Webster St","North Tonawanda","NY","14120","Niagara","Western NY","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Green Philosophy 716 Inc.","","OCM-RETL-24-000116","Adult-Use Retail Dispensary License","Active","Jaclyn Schneider","","101 Slade Ave","West Seneca","NY","14224","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"BUDDEEZ LLC","","OCM-RETL-24-000117","Adult-Use Retail Dispensary License","Active","KEVIN GROTH","","1460 Lyell Ave Ste 200","Rochester","NY","14606","Monroe","Finger Lakes","Adult-Use Retail Sales","Women-Owned Business","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Mammoth Business, LLC","Mammoth Cannabis","OCM-RETL-24-000118","Adult-Use Retail Dispensary License","Active","Michael Santillo","","212 Ohio St","Buffalo","NY","14204","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Farmers Choice Dispensary 2 LLC","","OCM-RETL-24-000119","Adult-Use Retail Dispensary License","Active","George Vlamis","","1 Old Route 299","New Paltz","NY","12561","Ulster","Mid-Hudson","Adult-Use Retail Sales","","Non-Operational","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Seaweed RBNY","","OCM-RETL-24-000120","Adult-Use Retail Dispensary License","Active","KEVIN JOYCE","","7313 Beach Channel Dr","Arverne","NY","11692","Queens","Queens","Adult-Use Retail Sales","Women-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2024-06-21T00:00:00.000","2026-06-21T00:00:00.000"
"Altitude NY LLC","","OCM-RETL-24-000121","Adult-Use Retail Dispensary License","Active","Rachel Zorger","","807 Manhattan Avenue","Brooklyn","NY","11222","New York","Manhattan","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Active","2024-07-10T00:00:00.000","2026-07-10T00:00:00.000"
"Gone Tiki LLC","High Tide","OCM-RETL-24-000122","Adult-Use Retail Dispensary License","Active","Kristy Zielinski","","1829 Como Park Blvd","Lancaster","NY","14086","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-07-10T00:00:00.000","2026-07-10T00:00:00.000"
"10415 Jamaica LLC","","OCM-RETL-24-000123","Adult-Use Retail Dispensary License","Active","Parth Patel","","1703 Central Park Avenue","Yonkers","NY","10710","Westchester","Mid-Hudson","Adult-Use Retail Sales","","Non-Operational","2024-07-10T00:00:00.000","2026-07-10T00:00:00.000"
"10415 Jamaica LLC","","OCM-RETL-24-000123","Adult-Use Retail Dispensary License","Amendment Under Review","","","1745 Central Park Ave","Yonkers","NY","10710","","","Adult-Use Retail Sales","","","",""
"iwachiw2001 inc","Wee4justice 3","OCM-RETL-24-000125","Adult-Use Retail Dispensary License","Active","walter iwachiw","","48 35 41 street","sunnyside","NY","11104","Queens","Queens","Adult-Use Retail Sales","Distressed Farmer","Non-Operational","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"CannaBliss Recreational Marijuana Dispensary LLC","","OCM-RETL-24-000126","Adult-Use Retail Dispensary License","Active","Maila Lowery","","377 S. Union St.","Spencerport","NY","14559","Monroe","Finger Lakes","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"High of Brooklyn LLC","","OCM-RETL-24-000127","Adult-Use Retail Dispensary License","Active","Edgar Kleydman","","64 Henry St","Brooklyn","NY","11201","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"Veteran Warriors of WNY, LLC","The Natural Dispensary","OCM-RETL-24-000128","Adult-Use Retail Dispensary License","Active","Anna Luciano","","1067 E 2nd St","Jamestown","NY","14701","Chautauqua","Western NY","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business, Women-Owned Business","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"Pure Wellness Dispensary LLC","","OCM-RETL-24-000129","Adult-Use Retail Dispensary License","Active","Alesha King Chambers","","360 W Ridge Rd","Rochester","NY","14615","Monroe","Finger Lakes","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"Electric City Cannabis Co, LLC","","OCM-RETL-24-000130","Adult-Use Retail Dispensary License","Active","Joseph Rosen","","1354 Lower Broadway","Schenectady","NY","12306","Schenectady","Capital District","Adult-Use Retail Sales","","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"Village one stop smoke shop inc.","","OCM-RETL-24-000131","Adult-Use Retail Dispensary License","Active","Ceara Hoffman","","11 Commercial St","Angola","NY","14006","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"Erie County Cannabis LLC","","OCM-RETL-24-000132","Adult-Use Retail Dispensary License","Active","Melissa Taylor","","1727 Genesee St","Buffalo","NY","14211","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"716 M.J. LLC","Forever 4 20","OCM-RETL-24-000133","Adult-Use Retail Dispensary License","Active","Wendy Francis","","1118 Pennsylvania Ave.","Brooklyn","NY","11207","Kings","Brooklyn","Adult-Use Retail Sales","","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"Windy Hill Wellness 312 LLC","Windy Hill Wellness","OCM-RETL-24-000134","Adult-Use Retail Dispensary License","Active","Holly Harris","","106 Main St","Greenwich","NY","12834","Washington","Capital District","Adult-Use Retail Sales","Women-Owned Business","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"the kokoro way, LLC","","OCM-RETL-24-000135","Adult-Use Retail Dispensary License","Active","Erik Adamczyk","","2454 Elmwood Ave","Kenmore","NY","14217","Erie","Western NY","Adult-Use Retail Sales","","Active","2024-07-15T00:00:00.000","2026-07-15T00:00:00.000"
"Reverie 73 NY LLC","","OCM-RETL-24-000136","Adult-Use Retail Dispensary License","Active","Terese Wheeler","","1 Kaydeross Ave W","Saratoga Springs","NY","12866","Saratoga","Capital District","Adult-Use Retail Sales","","Non-Operational","2024-07-16T00:00:00.000","2026-07-16T00:00:00.000"
"Love Nug, LLC","","OCM-RETL-24-000137","Adult-Use Retail Dispensary License","Active","Joleigh Wylucki","","3176 Niagara Falls Blvd","North Tonawanda","NY","14120","Niagara","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-07-16T00:00:00.000","2026-07-16T00:00:00.000"
"1650 CRANE STREET DISPENSARY LLC","","OCM-RETL-24-000138","Adult-Use Retail Dispensary License","Active","Anthony Guidarelli","","1650 Crane St Ste 1","Schenectady","NY","12303","Schenectady","Capital District","Adult-Use Retail Sales","","Active","2024-07-16T00:00:00.000","2026-07-16T00:00:00.000"
"Smokey Paradise LLC","","OCM-RETL-24-000139","Adult-Use Retail Dispensary License","Active","Manpreet Singh","","574 Columbia Tpke","East Greenbush","NY","12061","Rensselaer","Capital District","Adult-Use Retail Sales","","Active","2024-07-17T00:00:00.000","2026-07-17T00:00:00.000"
"Patient's Pharmacy Inc.","Lifted","OCM-RETL-24-000140","Adult-Use Retail Dispensary License","Active","Timothy Scoma","","320 N Main St","Jamestown","NY","14701","Chautauqua","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-07-17T00:00:00.000","2026-07-17T00:00:00.000"
"Chronic Bliss LLC","Altitude Ithaca","OCM-RETL-24-000141","Adult-Use Retail Dispensary License","Active","Kevin Hart","","1429 Danby Rd","Ithaca","NY","14850","Tompkins","Southern Tier","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-07-17T00:00:00.000","2026-07-17T00:00:00.000"
"R&R CANNABIS LLC","","OCM-RETL-24-000142","Adult-Use Retail Dispensary License","Active","Renee Redding","","12 Hudson Ave","Glens Falls","NY","12801","Warren","Capital District","Adult-Use Retail Sales","Women-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority, Minority-Owned Business","Active","2024-07-17T00:00:00.000","2026-07-17T00:00:00.000"
"Zootiez LLC","","OCM-RETL-24-000143","Adult-Use Retail Dispensary License","Active","Raman Singh","","5440 Route 9W","Newburgh","NY","12550","Orange","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-07-17T00:00:00.000","2026-07-17T00:00:00.000"
"Case Managment Inc.","Case Management","OCM-RETL-24-000144","Adult-Use Retail Dispensary License","Active","Vitaly Khait","","3169 Coney Island Ave","Brooklyn","NY","11235","Kings","Brooklyn","Adult-Use Retail Sales","","Active","2024-07-17T00:00:00.000","2026-07-17T00:00:00.000"
"Command Cannabis Dispensary Inc.","","OCM-RETL-24-000145","Adult-Use Retail Dispensary License","Active","Wendy Francis","","3871 S Park Ave","Blasdell","NY","14219","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-07-22T00:00:00.000","2026-07-22T00:00:00.000"
"Vaporize, Inc.","","OCM-RETL-24-000146","Adult-Use Retail Dispensary License","Active","Kishan Mahipath","","12420 Liberty Ave","South Richmond Hill","NY","11419","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-07-22T00:00:00.000","2026-07-22T00:00:00.000"
"Sith Lord TD Inc.","","OCM-RETL-24-000147","Adult-Use Retail Dispensary License","Active","Ankit Patel","","381 5th Ave","New York","NY","10016","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-08-08T00:00:00.000","2026-08-08T00:00:00.000"
"Liberty NY Cannabis, LLC","","OCM-RETL-24-000148","Adult-Use Retail Dispensary License","Active","BIJAL PATEL","","187 MILL ST","LIBERTY","NY","12754","Sullivan","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Liberty NY Cannabis, LLC","","OCM-RETL-24-000148","Adult-Use Retail Dispensary License","Amendment Under Review","","","187 MILL ST
187 MILL ST","Liberty","NY","12754","","","Adult-Use Retail Sales","","","",""
"Luisa Bella Holdings, LLC","","OCM-RETL-24-000149","Adult-Use Retail Dispensary License","Active","Kim Gallagher","","35 Page Ave","Staten Island","NY","10309","Richmond","Richmond","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Moore & More, LLC","Woodstock Oasis","OCM-RETL-24-000150","Adult-Use Retail Dispensary License","Active","Margaret Moore","","187 Kingston Ave","Wurstboro","NY","12790","Sullivan","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Rockaway Moonshot, LLC","","OCM-RETL-24-000151","Adult-Use Retail Dispensary License","Active","Shannon Riley","","3405 Avenue H","Brooklyn","NY","11210","Kings","Brooklyn","Adult-Use Retail Sales","Women-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"RSSQ Holding LLC","","OCM-RETL-24-000152","Adult-Use Retail Dispensary License","Active","Ranjit Singh","","1200 Mamaroneck Ave","White Plains","NY","10605","Westchester","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Luxus Botanica","","OCM-RETL-24-000153","Adult-Use Retail Dispensary License","Active","Tammy Cavaggioni","","8234 Turin Rd Ste 1","Rome","NY","13440","Oneida","Mohawk Valley","Adult-Use Retail Sales","Women-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"NY Retail 2 Inc.","","OCM-RETL-24-000154","Adult-Use Retail Dispensary License","Active","Sareena Halani","","372 E Fordham Rd","Bronx","NY","10458","Bronx","Bronx","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"THE PHINEST BUDS LLC","","OCM-RETL-24-000155","Adult-Use Retail Dispensary License","Active","BLAKE NAPIERALA","","576 Dick Rd, Suite 10A","Depew","NY","14043","Erie","Western NY","Adult-Use Retail Sales","","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Dream Daze LLC","","OCM-RETL-24-000156","Adult-Use Retail Dispensary License","Active","Sidney Barrett","","5100 Transit Rd","Depew","NY","14043","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Green Veteran NY LLC","","OCM-RETL-24-000157","Adult-Use Retail Dispensary License","Active","Charles Disston","","35 Route 9W","Haverstraw","NY","10927","Rockland","Mid-Hudson","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Serenity Greens LLC","","OCM-RETL-24-000158","Adult-Use Retail Dispensary License","Active","Jasmeen Kaur","","2245 South Rd","Poughkeepsie","NY","12601","Dutchess","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Non-Operational","2024-08-12T00:00:00.000","2026-08-12T00:00:00.000"
"Star Life Retail Group LLC","","OCM-RETL-24-000159","Adult-Use Retail Dispensary License","Active","Esperanza Segarra","","1 Hall Ave","White Plains","NY","10603","Westchester","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority","Active","2024-08-12T00:00:00.000","2026-08-12T00:00:00.000"
"NTNR Dispensary LLC","","OCM-RETL-24-000160","Adult-Use Retail Dispensary License","Active","Naiyana Thomas","","332 Broad St","Waverly","NY","14892","Tioga","Southern Tier","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Active","2024-08-12T00:00:00.000","2026-08-12T00:00:00.000"
"Mileva LLC","","OCM-RETL-24-000161","Adult-Use Retail Dispensary License","Active","Julie Garcia","","3873 Main St","Warrensburg","NY","12885","Warren","Capital District","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"Cali Happy Realty Corp","","OCM-RETL-24-000162","Adult-Use Retail Dispensary License","Active","Anita Hardoon","","14310 Liberty Ave","Jamaica","NY","11435","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"Nicless LLC","","OCM-RETL-24-000163","Adult-Use Retail Dispensary License","Active","Sunny Chawla","","1823 Western Ave","Albany","NY","12203","Albany","Capital District","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"Upscale Cannabis Incorporated","","OCM-RETL-24-000164","Adult-Use Retail Dispensary License","Active","Albert Williams","","3042b Fenton Ave","The Bronx","NY","10469","Bronx","Bronx","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"High Love LLC","","OCM-RETL-24-000165","Adult-Use Retail Dispensary License","Active","Cherish Baker","","1165 Bedford Ave","Brooklyn","NY","11216","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"Kushwickz, Inc.","","OCM-RETL-24-000166","Adult-Use Retail Dispensary License","Active","William Hom","","595 Bushwick Ave","Brooklyn","NY","11206","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-08-22T00:00:00.000","2026-08-22T00:00:00.000"
"Ellenville Cannabis LLC","","OCM-RETL-24-000168","Adult-Use Retail Dispensary License","Active","Binal Patel","","37 N Main St","Ellenville","NY","12428","Ulster","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"A & P DISPENSARY CORP","","OCM-RETL-24-000169","Adult-Use Retail Dispensary License","Active","Pragya Agarwal","","8137 Lefferts Blvd","Kew Gardens","NY","11415","Queens","Queens","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"CBJ Retail LLC","","OCM-RETL-24-000170","Adult-Use Retail Dispensary License","Active","Bryan McKenzie","","1019 Surf Ave","Brooklyn","NY","11224","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"GUARDIAN WELLNESS LLC","","OCM-RETL-24-000171","Adult-Use Retail Dispensary License","Active","ANGELA SINAPI","","2500 Arthur Ave","Bronx","NY","10458","Bronx","Bronx","Adult-Use Retail Sales","Women-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"One Love Cures, LLC","Island Vibes Cannabis Dispensary","OCM-RETL-24-000172","Adult-Use Retail Dispensary License","Active","Sachmarie Crowley","","201 Northline Rd","Ballston Spa","NY","12020","Saratoga","Capital District","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Women-Owned Business, Service-Disabled Veteran-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"Green Zephyr, LLC","","OCM-RETL-24-000173","Adult-Use Retail Dispensary License","Active","Samer Paulus","","865-867 Mclean Ave","Yonkers","NY","10704","Westchester","Mid-Hudson","Adult-Use Retail Sales","","Non-Operational","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"Classy Canna, LLC","","OCM-RETL-24-000174","Adult-Use Retail Dispensary License","Active","Hailey Ruoff","","8 N Main St","Homer","NY","13077","Cortland","Central NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"Pramukh 162","","OCM-RETL-24-000175","Adult-Use Retail Dispensary License","Active","Nikunj Patel","","16220 Northern Blvd","Flushing","NY","11358","Queens","Queens","Adult-Use Retail Sales","","Non-Operational","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"michael schweikowsky","The Cannabis Store","OCM-RETL-24-000176","Adult-Use Retail Dispensary License","Active","michael schweikowsky","","1936 S Park Ave","Buffalo","NY","14220","Erie","Western NY","Adult-Use Retail Sales","","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Corner House, LLC","","OCM-RETL-24-000177","Adult-Use Retail Dispensary License","Active","Joshua Friedman","","1708 Trumansburg Rd","Ithaca","NY","14850","Tompkins","Southern Tier","Adult-Use Retail Sales","Women-Owned Business","Active","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"AA 301 W. 45th St Inc.","","OCM-RETL-24-000178","Adult-Use Retail Dispensary License","Active","Lintha Khan","","743 9th Ave","New York","NY","10019","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"Bud Brothers and Sisters LLC","","OCM-RETL-24-000179","Adult-Use Retail Dispensary License","Active","Esperanza Segarra","","1649 Columbia Tpke","Schodack","NY","12033","Rensselaer","Capital District","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"DTPFF Enterprises LLC","","OCM-RETL-24-000180","Adult-Use Retail Dispensary License","Active","Leaveil Sylvester","","69 Graham Ave","Brooklyn","NY","11206","Kings","Brooklyn","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority, Minority-Owned Business","Non-Operational","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
